im_ind,hit,fa,corrected_hit
543,0.488095238095238,0.0210526315789474,0.467042606516291
544,0.797101449275362,0.0487804878048781,0.748320961470484
545,0.7,0.115789473684211,0.584210526315789
546,0.730769230769231,0.337209302325581,0.393559928443649
547,0.681159420289855,0.113924050632911,0.567235369656944
548,0.7625,0.0681818181818182,0.694318181818182
549,0.643835616438356,0.111111111111111,0.532724505327245
550,0.524390243902439,0.0206185567010309,0.503771687201408
551,0.9125,0.114942528735632,0.797557471264368
552,0.568181818181818,0.0416666666666667,0.526515151515152
553,0.684210526315789,0.0227272727272727,0.661483253588517
554,0.457142857142857,0.038961038961039,0.418181818181818
555,0.717948717948718,0.19047619047619,0.527472527472527
556,0.857142857142857,0.0921052631578947,0.765037593984962
557,0.692307692307692,0.0555555555555556,0.636752136752137
558,0.541666666666667,0.151162790697674,0.390503875968992
559,0.565789473684211,0.0481927710843374,0.517596702599873
560,0.791208791208791,0.127450980392157,0.663757810816634
561,0.671052631578947,0.0465116279069767,0.624541003671971
562,0.390804597701149,0.163265306122449,0.2275392915787
563,0.407407407407407,0.131868131868132,0.275539275539275
564,0.528089887640449,0.163265306122449,0.364824581518
565,0.426829268292683,0.195402298850575,0.231426969442108
566,0.662790697674419,0.0714285714285714,0.591362126245847
567,0.657534246575342,0.141025641025641,0.516508605549701
568,0.565789473684211,0.0813953488372093,0.484394124847001
569,0.746835443037975,0.448275862068966,0.298559580969009
570,0.48780487804878,0.0470588235294118,0.440746054519369
571,0.548780487804878,0.0879120879120879,0.46086839989279
572,0.729411764705882,0.287234042553192,0.442177722152691
573,0.4875,0.0568181818181818,0.430681818181818
574,0.597560975609756,0.0645161290322581,0.533044846577498
575,0.773333333333333,0.0697674418604651,0.703565891472868
576,0.825,0.0568181818181818,0.768181818181818
577,0.719101123595506,0.0714285714285714,0.647672552166934
578,0.63013698630137,0.072289156626506,0.557847829674864
579,0.5,0.0337078651685393,0.466292134831461
580,0.744186046511628,0.0408163265306122,0.703369719981016
581,0.845070422535211,0.170731707317073,0.674338715218138
582,0.794520547945205,0.0843373493975904,0.710183198547615
583,0.662162162162162,0.0843373493975904,0.577824812764572
584,0.815789473684211,0.345238095238095,0.470551378446115
585,0.795180722891566,0.173913043478261,0.621267679413305
586,0.7375,0.221052631578947,0.516447368421053
587,0.709677419354839,0.146666666666667,0.563010752688172
588,0.526315789473684,0.0833333333333333,0.442982456140351
589,0.628571428571429,0.132530120481928,0.496041308089501
590,0.726027397260274,0.0476190476190476,0.678408349641226
591,0.702702702702703,0.0222222222222222,0.68048048048048
592,0.480519480519481,0.0674157303370786,0.413103750182402
593,0.865671641791045,0.0641025641025641,0.801569077688481
594,0.760869565217391,0.11,0.650869565217391
595,0.6875,0.0568181818181818,0.630681818181818
596,0.609756097560976,0.206521739130435,0.403234358430541
597,0.622950819672131,0.072463768115942,0.550487051556189
598,0.714285714285714,0.116279069767442,0.598006644518272
599,0.575757575757576,0.0779220779220779,0.497835497835498
600,0.704225352112676,0.036144578313253,0.668080773799423
601,0.758620689655172,0.0425531914893617,0.716067498165811
602,0.618421052631579,0.111111111111111,0.507309941520468
603,0.710526315789474,0.0352941176470588,0.675232198142415
604,0.64,0.132530120481928,0.507469879518072
605,0.630952380952381,0.043956043956044,0.586996336996337
606,0.3375,0.164948453608247,0.172551546391753
607,0.6,0.160493827160494,0.439506172839506
608,0.791044776119403,0.179487179487179,0.611557596632223
609,0.533333333333333,0.195121951219512,0.338211382113821
610,0.736842105263158,0.0568181818181818,0.680023923444976
611,0.719298245614035,0.140625,0.578673245614035
612,0.472972972972973,0.120481927710843,0.35249104526213
613,0.52112676056338,0.0470588235294118,0.474067937033968
614,0.594594594594595,0.0714285714285714,0.523166023166023
615,0.642857142857143,0.0123456790123457,0.630511463844797
616,0.734375,0.343283582089552,0.391091417910448
617,0.571428571428571,0.141176470588235,0.430252100840336
618,0.586666666666667,0.155555555555556,0.431111111111111
619,0.567567567567568,0.247058823529412,0.320508744038156
620,0.702380952380952,0.0326086956521739,0.669772256728778
621,0.747126436781609,0.206185567010309,0.5409408697713
622,0.693333333333333,0.0588235294117647,0.634509803921569
623,0.731707317073171,0.234042553191489,0.497664763881681
624,0.572916666666667,0.171428571428571,0.401488095238095
625,0.5,0.0465116279069767,0.453488372093023
626,0.61038961038961,0.0222222222222222,0.588167388167388
627,0.575757575757576,0.115384615384615,0.46037296037296
628,0.74390243902439,0.0842105263157895,0.659691912708601
629,0.806818181818182,0.0714285714285714,0.73538961038961
630,0.545454545454545,0.141176470588235,0.40427807486631
631,0.451219512195122,0.141304347826087,0.309915164369035
632,0.661764705882353,0.0649350649350649,0.596829640947288
633,0.884057971014493,0.1125,0.771557971014493
634,0.611111111111111,0.0476190476190476,0.563492063492063
635,0.461538461538462,0.112359550561798,0.349178910976664
636,0.792207792207792,0.102272727272727,0.689935064935065
637,0.592105263157895,0.133333333333333,0.458771929824561
638,0.763888888888889,0.0740740740740741,0.689814814814815
639,0.783132530120482,0.0510204081632653,0.732112121957217
640,0.641791044776119,0.10126582278481,0.540525221991309
641,0.372093023255814,0.0618556701030928,0.310237353152721
642,0.738636363636364,0.0860215053763441,0.65261485826002
643,0.594936708860759,0.0941176470588235,0.500819061801936
644,0.614457831325301,0.142857142857143,0.471600688468158
645,0.731707317073171,0.159574468085106,0.572132848988064
646,0.851351351351351,0.0574712643678161,0.793880086983535
647,0.701298701298701,0.0493827160493827,0.651915985249319
648,0.768115942028985,0.0470588235294118,0.721057118499574
649,0.647887323943662,0.147727272727273,0.500160051216389
650,0.790123456790123,0.0652173913043478,0.724906065485776
651,0.72289156626506,0.0465116279069767,0.676379938358084
652,0.680555555555556,0.0113636363636364,0.669191919191919
653,0.567567567567568,0.0898876404494382,0.477679927118129
654,0.552238805970149,0.113924050632911,0.438314755337238
655,0.710526315789474,0.4375,0.273026315789474
656,0.445945945945946,0.0588235294117647,0.387122416534181
657,0.717647058823529,0.178947368421053,0.538699690402477
658,0.888888888888889,0.166666666666667,0.722222222222222
659,0.244186046511628,0.0714285714285714,0.172757475083056
660,0.651515151515151,0.298701298701299,0.352813852813853
661,0.650793650793651,0.175675675675676,0.475117975117975
662,0.461538461538462,0.0609756097560976,0.400562851782364
663,0.73015873015873,0.0714285714285714,0.658730158730159
664,0.74390243902439,0.0416666666666667,0.702235772357724
665,0.763888888888889,0.0126582278481013,0.751230661040788
666,0.694444444444444,0.139240506329114,0.555203938115331
667,0.819672131147541,0.188405797101449,0.631266334046092
668,0.634146341463415,0.108695652173913,0.525450689289502
669,0.611111111111111,0.087378640776699,0.523732470334412
670,0.621951219512195,0.0666666666666667,0.555284552845528
671,0.705128205128205,0.2,0.505128205128205
672,0.494252873563218,0.13265306122449,0.361599812338729
673,0.828571428571429,0.189189189189189,0.639382239382239
674,0.547945205479452,0.0823529411764706,0.465592264302981
675,0.782051282051282,0.293478260869565,0.488573021181717
676,0.895833333333333,0.188118811881188,0.707714521452145
677,0.797752808988764,0.202020202020202,0.595732606968562
678,0.797297297297297,0.0121951219512195,0.785102175346078
679,0.642857142857143,0.184210526315789,0.458646616541353
680,0.445945945945946,0.141176470588235,0.304769475357711
681,0.565789473684211,0.219512195121951,0.346277278562259
682,0.37037037037037,0.0786516853932584,0.291718684977112
683,0.358974358974359,0.0898876404494382,0.269086718524921
684,0.761363636363636,0.103092783505155,0.658270852858482
685,0.563380281690141,0.0843373493975904,0.479042932292551
686,0.642105263157895,0.0192307692307692,0.622874493927125
687,0.632352941176471,0.0512820512820513,0.581070889894419
688,0.4625,0.0957446808510638,0.366755319148936
689,0.506172839506173,0.0348837209302326,0.47128911857594
690,0.45,0.133333333333333,0.316666666666667
691,0.823529411764706,0.232323232323232,0.591206179441474
692,0.507042253521127,0.072289156626506,0.434753096894621
693,0.604166666666667,0.0277777777777778,0.576388888888889
694,0.5,0.0632911392405063,0.436708860759494
695,0.545454545454545,0.0952380952380952,0.45021645021645
696,0.766666666666667,0.0149253731343284,0.751741293532338
697,0.554054054054054,0.168674698795181,0.385379355258873
698,0.636363636363636,0.197674418604651,0.438689217758985
699,0.769230769230769,0.22093023255814,0.54830053667263
700,0.786666666666667,0.0555555555555556,0.731111111111111
701,0.841463414634146,0.125,0.716463414634146
702,0.544303797468354,0.264367816091954,0.2799359813764
703,0.777777777777778,0.148148148148148,0.62962962962963
704,0.855421686746988,0.32258064516129,0.532841041585698
705,0.626506024096386,0.202127659574468,0.424378364521917
706,0.820224719101124,0.0490196078431373,0.771205111257986
707,0.684210526315789,0,0.684210526315789
708,0.328767123287671,0.0232558139534884,0.305511309334183
709,0.794520547945205,0.0246913580246914,0.769829189920514
710,0.670731707317073,0.0112359550561798,0.659495752260893
711,0.74025974025974,0.211764705882353,0.528495034377387
712,0.696969696969697,0.186666666666667,0.51030303030303
713,0.465116279069767,0.0543478260869565,0.410768452982811
714,0.727272727272727,0.114942528735632,0.612330198537095
715,0.633802816901408,0.151898734177215,0.481904082724193
716,0.632183908045977,0.105263157894737,0.52692075015124
717,0.692307692307692,0.0337078651685393,0.658599827139153
718,0.494623655913978,0.0294117647058824,0.465211891208096
719,0.542857142857143,0.0602409638554217,0.482616179001721
720,0.841463414634146,0.141304347826087,0.700159066808059
721,0.487179487179487,0.117021276595745,0.370158210583742
722,0.74390243902439,0.102040816326531,0.64186162269786
723,0.755813953488372,0.372340425531915,0.383473527956457
724,0.791666666666667,0.235955056179775,0.555711610486891
725,0.357142857142857,0.0632911392405063,0.293851717902351
726,0.764044943820225,0.0412371134020619,0.722807830418163
727,0.903614457831325,0,0.903614457831325
728,0.557142857142857,0.220779220779221,0.336363636363636
729,0.593023255813954,0.0303030303030303,0.562720225510923
730,0.449438202247191,0.0729166666666667,0.376521535580524
731,0.647727272727273,0.127659574468085,0.520067698259188
732,0.5,0.144578313253012,0.355421686746988
733,0.723076923076923,0.0136986301369863,0.709378292939937
734,0.493150684931507,0.0759493670886076,0.417201317842899
735,0.686746987951807,0.0729166666666667,0.613830321285141
736,0.666666666666667,0.217391304347826,0.449275362318841
737,0.732394366197183,0.105263157894737,0.627131208302446
738,0.716049382716049,0.227272727272727,0.488776655443322
739,0.826666666666667,0.365853658536585,0.460813008130081
740,0.513513513513513,0.349397590361446,0.164115923152068
741,0.839506172839506,0.0674157303370786,0.772090442502428
742,0.804347826086957,0.205882352941176,0.59846547314578
743,0.465116279069767,0.145833333333333,0.319282945736434
744,0.523255813953488,0.0652173913043478,0.458038422649141
745,0.658227848101266,0.180851063829787,0.477376784271479
746,0.725,0.043956043956044,0.681043956043956
747,0.7,0.0864197530864197,0.61358024691358
748,0.741935483870968,0.145631067961165,0.596304415909803
749,0.470588235294118,0.147368421052632,0.323219814241486
750,0.625,0.154761904761905,0.470238095238095
751,0.616279069767442,0.193548387096774,0.422730682670668
752,0.817073170731707,0.0978260869565217,0.719247083775186
753,0.453488372093023,0.13265306122449,0.320835310868533
754,0.8,0.11340206185567,0.68659793814433
755,0.348484848484849,0.0405405405405405,0.307944307944308
756,0.525,0.142857142857143,0.382142857142857
757,0.620253164556962,0.021978021978022,0.59827514257894
758,0.63768115942029,0.0253164556962025,0.612364703724087
759,0.759036144578313,0.0795454545454545,0.679490690032859
760,0.888888888888889,0.4,0.488888888888889
761,0.530120481927711,0.131868131868132,0.398252350059579
762,0.89041095890411,0.025,0.86541095890411
763,0.557142857142857,0.123456790123457,0.4336860670194
764,0.752941176470588,0.111111111111111,0.641830065359477
765,0.85,0.186046511627907,0.663953488372093
766,0.703125,0.0789473684210526,0.624177631578947
767,0.708860759493671,0.134831460674157,0.574029298819514
768,0.6,0.0465116279069767,0.553488372093023
769,0.873417721518987,0.0232558139534884,0.850161907565499
770,0.576470588235294,0.108695652173913,0.467774936061381
771,0.644736842105263,0.0487804878048781,0.595956354300385
772,0.720588235294118,0.121621621621622,0.598966613672496
773,0.666666666666667,0.037037037037037,0.62962962962963
774,0.573529411764706,0.0384615384615385,0.535067873303167
775,0.577464788732394,0.106666666666667,0.470798122065728
776,0.41025641025641,0.0549450549450549,0.355311355311355
777,0.592105263157895,0.0909090909090909,0.501196172248804
778,0.487179487179487,0.0344827586206897,0.452696728558798
779,0.617283950617284,0.0930232558139535,0.52426069480333
780,0.550724637681159,0.0493827160493827,0.501341921631777
781,0.786666666666667,0.105263157894737,0.68140350877193
782,0.641304347826087,0.257731958762887,0.3835723890632
783,0.506666666666667,0.0625,0.444166666666667
784,0.454545454545455,0.151162790697674,0.30338266384778
785,0.691176470588235,0.222222222222222,0.468954248366013
786,0.597222222222222,0.144578313253012,0.45264390896921
787,0.467532467532468,0.126436781609195,0.341095685923272
788,0.471264367816092,0.0625,0.408764367816092
789,0.521739130434783,0.103896103896104,0.417843026538679
790,0.602739726027397,0.0689655172413793,0.533774208786018
791,0.717647058823529,0.242105263157895,0.475541795665635
792,0.465753424657534,0.0617283950617284,0.404025029595806
793,0.691176470588235,0.0617283950617284,0.629448075526507
794,0.743589743589744,0.192771084337349,0.550818659252394
795,0.753623188405797,0.164556962025316,0.589066226380481
796,0.627906976744186,0.1,0.527906976744186
797,0.858974358974359,0.142857142857143,0.716117216117216
798,0.631578947368421,0.113636363636364,0.517942583732057
799,0.63855421686747,0.116279069767442,0.522275147100028
800,0.888888888888889,0.0365853658536585,0.85230352303523
801,0.735294117647059,0.166666666666667,0.568627450980392
802,0.444444444444444,0.180851063829787,0.263593380614657
803,0.614457831325301,0.197802197802198,0.416655633523103
804,0.616438356164384,0.0348837209302326,0.581554635234151
805,0.818181818181818,0.175824175824176,0.642357642357642
806,0.707317073170732,0.115789473684211,0.591527599486521
807,0.338028169014085,0.0581395348837209,0.279888634130364
808,0.506172839506173,0.173913043478261,0.332259796027912
809,0.693333333333333,0.0581395348837209,0.635193798449612
810,0.54320987654321,0.174418604651163,0.368791271892047
811,0.759493670886076,0.188888888888889,0.570604781997187
812,0.586666666666667,0.0470588235294118,0.539607843137255
813,0.753086419753086,0.0760869565217391,0.676999463231347
814,0.855421686746988,0.123595505617978,0.73182618112901
815,0.449275362318841,0.0897435897435897,0.359531772575251
816,0.742424242424242,0.0649350649350649,0.677489177489177
817,0.653333333333333,0.0909090909090909,0.562424242424242
818,0.819277108433735,0.0568181818181818,0.762458926615553
819,0.666666666666667,0.0515463917525773,0.615120274914089
820,0.666666666666667,0.194805194805195,0.471861471861472
821,0.571428571428571,0.16304347826087,0.408385093167702
822,0.652173913043478,0.0686274509803922,0.583546462063086
823,0.753086419753086,0.0769230769230769,0.67616334283001
824,0.430379746835443,0.0909090909090909,0.339470655926352
825,0.666666666666667,0.12,0.546666666666667
826,0.862068965517241,0.168421052631579,0.693647912885662
827,0.764705882352941,0.0531914893617021,0.711514392991239
828,0.613333333333333,0.036144578313253,0.57718875502008
829,0.571428571428571,0.0568181818181818,0.51461038961039
830,0.535714285714286,0.195652173913043,0.340062111801242
831,0.544303797468354,0.101123595505618,0.443180201962736
832,0.717647058823529,0.117021276595745,0.600625782227785
833,0.623188405797101,0.0641025641025641,0.559085841694537
834,0.521276595744681,0.0618556701030928,0.459420925641588
835,0.774647887323944,0.185185185185185,0.589462702138758
836,0.333333333333333,0.0481927710843374,0.285140562248996
837,0.318181818181818,0.0408163265306122,0.277365491651206
838,0.533333333333333,0.136363636363636,0.396969696969697
839,0.694117647058824,0.273684210526316,0.420433436532508
840,0.787878787878788,0.178082191780822,0.609796596097966
841,0.695121951219512,0.177083333333333,0.518038617886179
842,0.905882352941176,0.0210526315789474,0.884829721362229
843,0.777777777777778,0.0102040816326531,0.767573696145125
844,0.608108108108108,0.156626506024096,0.451481602084012
845,0.716216216216216,0.126436781609195,0.589779434607021
846,0.683544303797468,0.0888888888888889,0.594655414908579
847,0.705882352941177,0.28125,0.424632352941177
848,0.634920634920635,0.150684931506849,0.484235703413786
849,0.681159420289855,0.168674698795181,0.512484721494674
850,0.551724137931034,0.0510204081632653,0.500703729767769
851,0.513888888888889,0.109756097560976,0.404132791327913
852,0.611111111111111,0.1625,0.448611111111111
853,0.771428571428571,0.375,0.396428571428571
854,0.790697674418605,0.236559139784946,0.554138534633658
855,0.84375,0.0789473684210526,0.764802631578947
856,0.63768115942029,0.175,0.46268115942029
857,0.753424657534247,0.127906976744186,0.625517680790061
858,0.609375,0.246753246753247,0.362621753246753
859,0.858974358974359,0.108433734939759,0.7505406240346
860,0.772727272727273,0.0972222222222222,0.67550505050505
861,0.628205128205128,0.136363636363636,0.491841491841492
862,0.716216216216216,0.215909090909091,0.500307125307125
863,0.753623188405797,0.202380952380952,0.551242236024845
864,0.430232558139535,0.204301075268817,0.225931482870718
865,0.415384615384615,0.0810810810810811,0.334303534303534
866,0.517857142857143,0.159420289855072,0.35843685300207
867,0.683168316831683,0.145454545454545,0.537713771377138
868,0.810810810810811,0.104651162790698,0.706159648020113
869,0.528735632183908,0.104166666666667,0.424568965517241
870,0.630434782608696,0.123809523809524,0.506625258799172
871,0.72,0.0595238095238095,0.66047619047619
872,0.840909090909091,0.0425531914893617,0.798355899419729
873,0.727272727272727,0.0853658536585366,0.641906873614191
874,0.588235294117647,0.0886075949367089,0.499627699180938
875,0.636363636363636,0.102272727272727,0.534090909090909
876,0.583333333333333,0.0813953488372093,0.501937984496124
877,0.831168831168831,0.104651162790698,0.726517668378134
878,0.48,0.0681818181818182,0.411818181818182
879,0.675675675675676,0.228915662650602,0.446760013025073
880,0.432835820895522,0.0273972602739726,0.40543856062155
881,0.569767441860465,0.032967032967033,0.536800408893432
882,0.576923076923077,0.0898876404494382,0.487035436473639
883,0.686567164179104,0.0632911392405063,0.623276024938598
884,0.824324324324324,0.0493827160493827,0.774941608274942
885,0.666666666666667,0.0543478260869565,0.61231884057971
886,0.733333333333333,0.0465116279069767,0.686821705426357
887,0.540229885057471,0.247311827956989,0.292918057100482
888,0.452054794520548,0.0481927710843374,0.403862023436211
889,0.698795180722892,0.010752688172043,0.688042492550849
890,0.602409638554217,0.208333333333333,0.394076305220884
891,0.596774193548387,0.0675675675675676,0.52920662598082
892,0.458333333333333,0.036144578313253,0.42218875502008
893,0.802469135802469,0.10989010989011,0.692579025912359
894,0.649350649350649,0.164705882352941,0.484644766997708
895,0.632183908045977,0.154639175257732,0.477544732788245
896,0.712328767123288,0.037037037037037,0.675291730086251
897,0.552941176470588,0.0606060606060606,0.492335115864528
898,0.506666666666667,0.116279069767442,0.390387596899225
899,0.546875,0.106666666666667,0.440208333333333
900,0.683544303797468,0.239130434782609,0.44441386901486
901,0.76,0.129411764705882,0.630588235294118
902,0.585714285714286,0.0119047619047619,0.573809523809524
903,0.833333333333333,0.302325581395349,0.531007751937985
904,0.67948717948718,0.0659340659340659,0.613553113553114
905,0.413333333333333,0.158536585365854,0.25479674796748
906,0.633333333333333,0.0526315789473684,0.580701754385965
907,0.686046511627907,0.229166666666667,0.45687984496124
908,0.64367816091954,0.06,0.58367816091954
909,0.705128205128205,0.170454545454545,0.53467365967366
910,0.692307692307692,0.140845070422535,0.551462621885157
911,0.681159420289855,0.148148148148148,0.533011272141707
912,0.734939759036145,0.111111111111111,0.623828647925033
913,0.395061728395062,0.0705882352941176,0.324473493100944
914,0.759036144578313,0.230769230769231,0.528266913809083
915,0.644736842105263,0.151162790697674,0.493574051407589
916,0.794871794871795,0,0.794871794871795
917,0.644736842105263,0.0697674418604651,0.574969400244798
918,0.470588235294118,0.142857142857143,0.327731092436975
919,0.734177215189873,0.0561797752808989,0.677997439908975
920,0.735294117647059,0.0875,0.647794117647059
921,0.592105263157895,0.235294117647059,0.356811145510836
922,0.604166666666667,0.00943396226415094,0.594732704402516
923,0.82089552238806,0.0609756097560976,0.759919912631962
924,0.79746835443038,0.355555555555556,0.441912798874824
925,0.764705882352941,0.0333333333333333,0.731372549019608
926,0.677777777777778,0.131313131313131,0.546464646464647
927,0.695121951219512,0.181818181818182,0.51330376940133
928,0.689189189189189,0.184782608695652,0.504406580493537
929,0.542857142857143,0.0617283950617284,0.481128747795414
930,0.419354838709677,0.0428571428571429,0.376497695852535
931,0.695121951219512,0.255555555555556,0.439566395663957
932,0.614285714285714,0.025,0.589285714285714
933,0.619565217391304,0.164948453608247,0.454616763783057
934,0.714285714285714,0.0813953488372093,0.632890365448505
935,0.666666666666667,0.175257731958763,0.491408934707904
936,0.738095238095238,0.108910891089109,0.629184347006129
937,0.666666666666667,0.103448275862069,0.563218390804598
938,0.8125,0.106382978723404,0.706117021276596
939,0.63013698630137,0.0823529411764706,0.547784045124899
940,0.368421052631579,0.0989010989010989,0.26951995373048
941,0.493150684931507,0.0777777777777778,0.415372907153729
942,0.604938271604938,0.131868131868132,0.473070139736806
943,0.659090909090909,0.0851063829787234,0.573984526112186
944,0.703125,0.0845070422535211,0.618617957746479
945,0.7,0.16304347826087,0.53695652173913
946,0.64,0.0117647058823529,0.628235294117647
947,0.73134328358209,0.289473684210526,0.441869599371563
948,0.621951219512195,0.130434782608696,0.491516436903499
949,0.8,0.136363636363636,0.663636363636364
950,0.8,0.074468085106383,0.725531914893617
951,0.602564102564103,0.102272727272727,0.500291375291375
952,0.633802816901408,0.125,0.508802816901408
953,0.649350649350649,0.0595238095238095,0.58982683982684
954,0.747126436781609,0.115789473684211,0.631336963097399
955,0.506849315068493,0.116279069767442,0.390570245301051
956,0.631578947368421,0.0760869565217391,0.555491990846682
957,0.740740740740741,0.0454545454545455,0.695286195286195
958,0.682352941176471,0.0957446808510638,0.586608260325407
959,0.720588235294118,0.0632911392405063,0.657297096053611
960,0.65625,0.164383561643836,0.491866438356164
961,0.691358024691358,0.0989010989010989,0.592456925790259
962,0.56,0.0481927710843374,0.511807228915663
963,0.792207792207792,0.0833333333333333,0.708874458874459
964,0.658823529411765,0.159574468085106,0.499249061326658
965,0.73134328358209,0.0666666666666667,0.664676616915423
966,0.728571428571429,0.0617283950617284,0.6668430335097
967,0.830985915492958,0.1,0.730985915492958
968,0.843373493975904,0,0.843373493975904
969,0.84,0.0804597701149425,0.759540229885057
970,0.72972972972973,0.325301204819277,0.404428524910453
971,0.731182795698925,0.12621359223301,0.604969203465915
972,0.63013698630137,0.195402298850575,0.434734687450795
973,0.670731707317073,0.0842105263157895,0.586521181001284
974,0.571428571428571,0.22972972972973,0.341698841698842
975,0.804597701149425,0.0606060606060606,0.743991640543365
976,0.74025974025974,0.021978021978022,0.718281718281718
977,0.523809523809524,0.1,0.423809523809524
978,0.67948717948718,0.186046511627907,0.493440667859273
979,0.8,0.170454545454545,0.629545454545455
980,0.756410256410256,0.157303370786517,0.59910688562374
981,0.576470588235294,0.189473684210526,0.386996904024768
982,0.579710144927536,0.154761904761905,0.424948240165631
983,0.72289156626506,0.0618556701030928,0.661035896161967
984,0.584615384615385,0.135135135135135,0.44948024948025
985,0.560975609756098,0.05,0.510975609756098
986,0.776119402985075,0.121621621621622,0.654497781363453
987,0.658823529411765,0.186813186813187,0.472010342598578
988,0.767441860465116,0.340425531914894,0.427016328550223
989,0.513513513513513,0.0697674418604651,0.443746071653048
990,0.828947368421053,0.184782608695652,0.644164759725401
991,0.571428571428571,0.0333333333333333,0.538095238095238
992,0.75,0.0102040816326531,0.739795918367347
993,0.525,0.0555555555555556,0.469444444444444
994,0.87012987012987,0.285714285714286,0.584415584415584
995,0.619047619047619,0.145833333333333,0.473214285714286
996,0.413333333333333,0.104651162790698,0.308682170542636
997,0.653333333333333,0.0476190476190476,0.605714285714286
998,0.789473684210526,0.141304347826087,0.648169336384439
999,0.86046511627907,0.09375,0.76671511627907
1000,0.802631578947368,0.0697674418604651,0.732864137086903
1001,0.602739726027397,0.141176470588235,0.461563255439162
1002,0.36986301369863,0.0487804878048781,0.321082525893752
1003,0.529411764705882,0.154639175257732,0.37477258944815
1004,0.833333333333333,0.0989010989010989,0.734432234432234
1005,0.726027397260274,0.0476190476190476,0.678408349641226
1006,0.661764705882353,0.037037037037037,0.624727668845316
1007,0.714285714285714,0.283950617283951,0.430335097001764
1008,0.56,0.0493827160493827,0.510617283950617
1009,0.78125,0.16,0.62125
1010,0.493670886075949,0.293478260869565,0.200192625206384
1011,0.74025974025974,0.253012048192771,0.487247692066969
1012,0.728395061728395,0.0930232558139535,0.635371805914442
1013,0.74390243902439,0.188888888888889,0.555013550135501
1014,0.807228915662651,0.147368421052632,0.659860494610019
1015,0.738636363636364,0.210526315789474,0.52811004784689
1016,0.5,0.102564102564103,0.397435897435897
1017,0.936708860759494,0.162790697674419,0.773918163085075
1018,0.6,0.157303370786517,0.442696629213483
1019,0.870967741935484,0.225490196078431,0.645477545857053
1020,0.890625,0.0657894736842105,0.824835526315789
1021,0.743589743589744,0.0111111111111111,0.732478632478633
1022,0.586666666666667,0.0705882352941176,0.516078431372549
1023,0.424657534246575,0.0227272727272727,0.401930261519303
1024,0.818181818181818,0.13265306122449,0.685528756957328
1025,0.548387096774194,0.0416666666666667,0.506720430107527
1026,0.792207792207792,0.0705882352941176,0.721619556913675
1027,0.53030303030303,0.15,0.38030303030303
1028,0.545454545454545,0.105263157894737,0.440191387559809
1029,0.573333333333333,0.0705882352941176,0.502745098039216
1030,0.851351351351351,0.233333333333333,0.618018018018018
1031,0.636363636363636,0.252873563218391,0.383490073145246
1032,0.616438356164384,0.0449438202247191,0.571494535939664
1033,0.656716417910448,0.138888888888889,0.517827529021559
1034,0.6,0.135922330097087,0.464077669902913
1035,0.759493670886076,0.188888888888889,0.570604781997187
1036,0.55,0.0666666666666667,0.483333333333333
1037,0.740740740740741,0.202247191011236,0.538493549729505
1038,0.654320987654321,0.130434782608696,0.523886205045625
1039,0.582278481012658,0.0721649484536082,0.51011353255905
1040,0.544117647058823,0.219178082191781,0.324939564867043
1041,0.585365853658537,0.204545454545455,0.380820399113082
1042,0.588235294117647,0.0126582278481013,0.575577066269546
1043,0.627906976744186,0.08,0.547906976744186
1044,0.878048780487805,0,0.878048780487805
1045,0.731707317073171,0.114583333333333,0.617123983739837
1046,0.51219512195122,0.229885057471264,0.282310064479955
1047,0.868421052631579,0.212765957446809,0.65565509518477
1048,0.658227848101266,0.134831460674157,0.523396387427108
1049,0.6,0.0917431192660551,0.508256880733945
1050,0.721518987341772,0.134831460674157,0.586687526667615
1051,0.666666666666667,0.269230769230769,0.397435897435897
1052,0.75,0.0227272727272727,0.727272727272727
1053,0.692307692307692,0,0.692307692307692
1054,0.575757575757576,0.148148148148148,0.427609427609428
1055,0.780487804878049,0.106382978723404,0.674104826154645
1056,0.662162162162162,0.195121951219512,0.46704021094265
1057,0.662337662337662,0.121951219512195,0.540386442825467
1058,0.506329113924051,0.0888888888888889,0.417440225035162
1059,0.464788732394366,0.118421052631579,0.346367679762787
1060,0.551282051282051,0.0705882352941176,0.480693815987934
1061,0.588888888888889,0.112244897959184,0.476643990929705
1062,0.714285714285714,0.0652173913043478,0.649068322981367
1063,0.815789473684211,0.116279069767442,0.699510403916769
1064,0.580246913580247,0.0568181818181818,0.523428731762065
1065,0.453333333333333,0.149425287356322,0.303908045977011
1066,0.808219178082192,0.229885057471264,0.578334120610927
1067,0.666666666666667,0.108695652173913,0.557971014492754
1068,0.708860759493671,0.149425287356322,0.559435472137349
1069,0.675324675324675,0.226190476190476,0.449134199134199
1070,0.441176470588235,0.116883116883117,0.324293353705118
1071,0.295774647887324,0.0357142857142857,0.260060362173038
1072,0.643835616438356,0.166666666666667,0.47716894977169
1073,0.654761904761905,0.239583333333333,0.415178571428571
1074,0.439393939393939,0.0704225352112676,0.368971404182672
1075,0.682926829268293,0.106382978723404,0.576543850544888
1076,0.652173913043478,0.296296296296296,0.355877616747182
1077,0.657894736842105,0.036144578313253,0.621750158528852
1078,0.808988764044944,0.0515463917525773,0.757442372292366
1079,0.625,0.189473684210526,0.435526315789474
1080,0.824742268041237,0.105769230769231,0.718973037272006
1081,0.726027397260274,0.216867469879518,0.509159927380756
