sub,probe_hit,mem_score
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.5105490290098302
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.52067963335569
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.45264390896921003
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.637253835273637
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.5411732680005439
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.42548914500134016
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7651162790697674
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.6799265605875157
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.568068068068068
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.42478632478632494
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.916666666666667
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.46174424826110194
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.49350649350649306
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.509205983889529
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.517942583732057
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.5822006472491911
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.3592644978783597
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.8609253065774807
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.8325861585878394
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.3453763440860219
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.47972027972028
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.354341736694678
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.8023008849557521
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5350430073271747
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.4172013178428994
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.752205600306866
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.557848837209302
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5935320228281551
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.6176190476190473
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.4157289776164546
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.547778981581798
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.49898470285637
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.382142857142857
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.5628045157456929
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5167548500881831
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.4863737900223384
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.369847812301839
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.669772256728778
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.636856368563685
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5577119509703776
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.6755050505050508
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.6447303921568622
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.7648026315789473
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.8982683982683982
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.6994871794871791
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5963314358001269
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.709803921568627
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.7866845797880279
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.4739407066468121
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.853658536585366
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.6593258891645992
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.6241776315789473
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.316666666666667
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.7808441558441557
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.7867042518205305
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.7306145096407265
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.62962962962963
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.6694356540084387
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.48059866962305975
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.705426356589147
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.5845268542199493
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.8686360779384036
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.8858350951374205
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.905405405405405
ff45176d-3bc5-4211-b8a9-e0100345b439,False,0.5918793849828329
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.6009828788839573
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.43073593073593097
ff45176d-3bc5-4211-b8a9-e0100345b439,True,0.578673245614035
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.55520393811533
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.29831932773109204
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.2721113127646705
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.44217772215268997
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.7510491403817521
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.5337742087860177
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.288913984566158
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.714285714285714
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.60523991757433
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.6918903880929201
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.44736842105263197
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.443196004993758
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.6555023923444978
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.6397586431833
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.5913621262458476
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.49166666666666703
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.5160784313725494
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.5918793849828329
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.8745819397993314
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.608928571428571
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.502575587905935
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.42196078431372597
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.516487000634115
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.1358132431547946
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.781693915840257
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.491304347826087
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.5167548500881831
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.339464882943144
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.6209086468001956
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.603939250118653
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.5329927628778199
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.2711711711711713
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.47972027972028
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.6245410036719703
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.688042492550849
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.8171545415411102
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.46932845458458916
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.472010342598578
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.658333333333333
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.3800665456745315
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,False,0.850574712643678
5ccde641-c29f-4aab-ac4d-8a1deb7423bc,True,0.30476947535771104
